"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"celkove_hodnotenie";"maturity";"testovanie9";"matematika";"vyucovaci_jazyk";"cudzie_jazyky";"mimoriadne_vysledky";"nezamestnanost_absolventov";"vysledky_inspekcie";"ucasti_na_sutaziach";"prijimanie_na_VS";"pedagogicky_zbor";"financne_zdroje"
"1207";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"ZŠ - Alapiskola";"Horné Semerovce 71";"Horné Semerovce";"93584";;;;;;;"0";;;;;"8,35325775146484";
"1208";"Nitriansky";"Levice";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Hrkovce 115";"Hrkovce";"93601";;;;;;;"0";;;;;;
"1211";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hronské K¾aèany 322";"Hronské K¾aèany";"93529";"6,73049850463867";;"8,17239608764648";"7,85966033935547";"8,47690200805664";;"0";;"7,05064163208008";;;"6,96309127807617";"5,28138122558594"
"1212";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hronské Kosihy 189";"Hronské Kosihy";"93527";;;;;;;"0";;;;;"9,05100784301758";
"1213";"Nitriansky";"Levice";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Zákl. škola s MŠ s VJM";"Ipe¾skı Sokolec 332";"Ipe¾skı Sokolec";"93575";;;;;;;"0";;"4,78270149230957";;;"8,94246978759766";"3,84229965209961"
"1215";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ipe¾skı Sokolec 332";"Ipe¾skı Sokolec";"93575";;;;;;;"0";;"4,33511238098145";;;"9,2329345703125";
"1217";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Jur nad Hronom 284";"Jur nad Hronom";"93557";"6,08499755859375";;"7,66933364868164";"7,77923812866211";"7,55942916870117";;"0";;"7,38293838500977";;;"6,97566452026367";"5,4067455291748"
"1219";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 11";"Kalná nad Hronom";"93532";"5,45709381103516";;"6,92652893066406";"6,44826202392578";"7,39858474731445";;"0";;;;;"4,31535301208496";"6,26033744812012"
"1220";"Nitriansky";"Levice";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Maïarskı";"Základná škola";"Cirkevná ZŠ s MŠ s VJM";"Ke 218";"Ke";"93564";;;;;;;"0";;"2,32480907440186";;;"9,07030792236328";"5,24734039306641"
"1222";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Kozárovce 927";"Kozárovce";"93522";"7,28279647827148";;"9,27716064453125";"9,33329772949219";"9,22102432250977";;"0";;"5,73546485900879";;;"4,40176773071289";"6,13624954223633"
"1223";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Kukuèínov 18";"Kukuèínov";"93701";;;;;;;"0";;"1,79133815765381";;;"7,80065994262695";
"1225";"Nitriansky";"Levice";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"Spojená škola-ZŠ priZZ";"29. augusta 1";"Levice";"93401";;;;;;;;;;;;;
"1226";"Nitriansky";"Levice";"Samosprávny kraj";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Pedagog. a soc.akadémia";"Engelsova 3";"Levice";"93429";"6,75161285400391";"6,28768157958984";;"0";"7,91872329711914";"4,59186935424805";"3,42605781555176";"7,78786926269531";"7,94634857177734";;"6,84341049194336";"1,9963773727417";"6,0614574432373"
"1227";"Nitriansky";"Levice";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"F. Engelsa 2";"Levice";"93401";;;;;;;;;;;;;
"1228";"Nitriansky";"Levice";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"Stredná priem. škola";"F. Heèku 25";"Levice";"93447";"7,0365966796875";"6,48631973266602";;"3,98970985412598";"6,25439491271973";"6,85619354248047";"2,65571594238281";"8,35299377441406";;;"9,10595169067383";"3,43483734130859";"4,96391639709473"
"1229";"Nitriansky";"Levice";"Obec";"Základná škola";"Maïarskı";"Základná škola";"Základná škola s VJM";"J. Jesenského 41";"Levice";"93401";;;;;;;"2,97501888275146";;"7,21758270263672";;;"7,93960571289062";"4,79093399047852"
"1230";"Nitriansky";"Levice";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Kálmána Kittenbergera 2";"Levice";"93440";"6,46742935180664";"8,03706207275391";;"3,02963638305664";"9,26933898925781";"7,00134353637695";"7,79863433837891";"4,94548263549805";;;"8,51832885742187";"3,51736793518066";"5,7529655456543"
"1232";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola A. Kmea";"M. R. Štefánika 34";"Levice";"93401";"7,26945037841797";;"8,12016906738281";"8,14921035766602";"8,09112701416016";;"3,92738265991211";;"7,66704711914062";;;"4,33540191650391";"6,60021133422852"
"1233";"Nitriansky";"Levice";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium A. Vrábla";"Mierová 5";"Levice";"93403";"7,88369293212891";"8,73638610839844";;"7,11742858886719";"9,5232048034668";"8,4764289855957";"3,08974742889404";"8,71359786987305";"2,19729347229004";;"5,89633445739746";"2,36973075866699";"7,54700469970703"
"1234";"Nitriansky";"Levice";"Samosprávny kraj";"SOŠ po¾noh. a slu. na vidieku";"Slovenskı";"Stredná odborná škola";"SOŠ po¾n. a slu.";"Na lúkach 18";"Levice";"93403";"3,55490989685059";"3,09262599945068";;"0";"3,10640830993652";"3,06216011047363";"3,63052673339844";"3,90961380004883";"6,87486801147461";;"6,1057258605957";"2,25442237854004";"4,9052562713623"
"1235";"Nitriansky";"Levice";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Pod amfiteátrom 7";"Levice";"93401";"5,30605430603027";"6,20517120361328";;"2,17073173522949";"6,50307159423828";"5,92608947753906";"0,948275852203369";"5,45831680297852";"5,59619026184082";;"3,73891906738281";"4,1660587310791";"4,31166152954102"
"1236";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Pri Podluianke 6";"Levice";"93401";"8,23517608642578";;"9,74301147460938";"9,67218627929688";"9,81383590698242";;"2,60465469360352";;"9,3931282043457";;;"3,41818351745605";"7,12643966674805"
"1237";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Saratovská 43";"Levice";"93405";"4,78450508117676";;"6,07522010803223";"5,73685760498047";"6,41358261108398";;"0";;;;;"5,00069999694824";"7,40667495727539"
"1238";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Saratovská 85";"Levice";"93405";"8,3820686340332";;"8,13173065185547";"8,43596038818359";"7,82750015258789";;"8,90643310546875";;"8,95474319458008";;;"3,10762748718262";"6,88562774658203"
"1239";"Nitriansky";"Levice";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"KSŠ - ZŠ s MŠ";"Saratovská 87";"Levice";"93405";"7,18108520507812";;"8,03777313232422";"7,8631462097168";"8,21239929199219";;"2,79095630645752";;"8,25078887939453";;;"4,15769309997559";
"1240";"Nitriansky";"Levice";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"KSŠ - Gymnázium";"Saratovská 87";"Levice";"93405";"4,82151069641113";"4,91916351318359";;"4,65687675476074";"4,67729721069336";"5,21970176696777";"8,09175033569336";"2,625";"2,80786724090576";;"8,01565780639648";"4,66961517333984";"0,00229693073779345"
"1243";"Nitriansky";"Levice";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Sv. Michala 36";"Levice";"93480";"4,7226505279541";"3,24030685424805";;"0";"3,72926330566406";"2,69103870391846";"0";"6,85305557250977";;;"4,42472190856934";"4,21410751342773";"4,86263313293457"
"1244";"Nitriansky";"Levice";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Maïarskı";"Gymnázium";"Cirkevné gymnázium VJM";"Sv. Michala 38";"Levice";"93401";"4,72393798828125";"6,25240631103516";;"3,32664985656738";"5,79305534362793";"7,12972259521484";"0";"3,8899772644043";"4,05821418762207";;"7,65173416137695";"9,28216552734375";"5,53344573974609"
"1245";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Sv. Michala 42";"Levice";"93401";"6,60594863891602";;"8,1396110534668";"8,10832748413086";"8,17033615112305";;"0";;;;;"3,64967956542969";"6,54334945678711"
"1246";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 14";"Levice";"93401";"6,97092208862305";;"8,68423156738281";"8,77849197387695";"8,59232711791992";;"0";;"7,85709457397461";;;"4,54671134948731";"7,40952529907227"
"1247";"Nitriansky";"Levice";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná umelecká škola Ladislava Bielika";"Vajanského 23";"Levice";"93403";"5,50294761657715";"6,51191177368164";;"0";"7,37775039672852";"5,52746467590332";"3,61349678039551";"5,07366638183594";;;"4,32697906494141";"5,71714363098144";"3,76682205200195"
"1248";"Nitriansky";"Levice";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Z. Nejedlého 41";"Levice";"93401";;;;;;;;;;;;;
"1249";"Nitriansky";"Levice";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı";"Špeciálna základná škola";"Spojená škola";"Z. Nejedlého 41";"Levice";"93401";;;;;;;;;;;;;
"1251";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 10";"Lok";"93538";;;;;;;"0";;;;;"9,2867546081543";
"1252";"Nitriansky";"Levice";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"Cirk. ZŠ sv. Pavla";"Nová Dedina 97";"Nová Dedina";"93525";"4,21411437988281";;"4,38279418945312";"4,44945869445801";"4,31612968444824";;"0";;;;;"7,0683708190918";"5,262109375"
"1253";"Nitriansky";"Levice";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Maïarskı";"Základná škola";"CZŠ P. Palásthyho s VJM";"Plášovce 5";"Plášovce";"93582";;;;;;;"0";;"6,52776641845703";;;"10";"6,33383522033691"
"1254";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Plášovce 634";"Plášovce";"93582";"4,86681213378906";;"6,1313850402832";"5,77794151306152";"6,46758728027344";;"0";;"7,27544555664062";;;"7,02790298461914";"4,47666282653809"
"1255";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Plavé Vozokany 114";"Plavé Vozokany";"93569";"4,38953018188477";;"5,5221565246582";"4,92582664489746";"6,11848678588867";;"0";;"4,06718978881836";;;"8,95525665283203";"4,97042427062988"
"1257";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 120";"Pohronskı Ruskov";"93562";"5,32534637451172";;"5,15191535949707";"4,18341178894043";"6,12041893005371";;"6,81455154418945";;;;;"7,17640075683594";"5,3184253692627"
"1258";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Štiavnická cesta 26";"Pukanec";"93505";"3,2937915802002";;"3,93271026611328";"4,05216941833496";"3,81325149536133";;"0";;;;;"5,69329071044922";"4,06678085327148"
"1259";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská 10";"Rybník";"93523";"6,33824615478516";;"7,72592086791992";"7,75299072265625";"7,69885101318359";;"0";;"5,50532417297363";;;"4,36658554077148";"4,93798828125"
"1260";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Levická 25";"Santovka";"93587";;;;;;;"0";;;;;;
"1261";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Slatina 24";"Slatina";"93584";;;;;;;"0";;"7,51127395629883";;;;
"1262";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Tekovská 17";"Starı Tekov";"93526";"7,03203125";;"8,86483612060547";"8,65192489624024";"9,07774658203125";;"0";;;;;"4,97440643310547";"4,94791870117187"
"1263";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"E. B. Lukáèa 6";"Šahy";"93601";"3,23971977233887";;"3,6265682220459";"3,32410278320312";"3,92903366088867";;"0";;"7,4150390625";;;"3,80181427001953";"7,47716445922852"
"1264";"Nitriansky";"Levice";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"F. Rákocziho 1";"Šahy";"93601";;;;;;;;;;;;;
"1265";"Nitriansky";"Levice";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola int.";"Slovenskı - maïarskı ";"Špeciálna základná škola";"Špeciálna zákl.škola i.";"F. Rákocziho 1";"Šahy";"93601";;;;;;;;;;;;;
"1267";"Nitriansky";"Levice";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Mládenícka 22";"Šahy";"93601";"5,60586585998535";"5,17644309997559";;"4,50625762939453";"6,42160873413086";"3,54143409729004";"0";"10";;;"7,97472305297852";"6,36966285705566";"4,63482513427734"
"1268";"Nitriansky";"Levice";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium s VJM";"Mládenícka 22";"Šahy";"93601";"5,93123054504395";"5,55146598815918";;"8,70800704956055";"3,56700477600098";"6,40859069824219";"6,14561042785644";"6,7140380859375";;;"7,89195938110352";"2,91137962341309";"6,84384155273438"
"1269";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola J. Krá¾a";"Mládenícka 24";"Šahy";"93601";"3,99372406005859";;"4,70761566162109";"4,88867034912109";"4,52656135559082";;"0";;"8,13283004760742";;;"3,34550323486328";"7,25072479248047"
"1270";"Nitriansky";"Levice";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Nám. B. Bartóka 1";"Šahy";"93601";;;;;;;;;;;;;
"1271";"Nitriansky";"Levice";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Maïarskı";"Základná škola";"KSŠ - Cirkevná ZŠ";"Slov.národ.povstania 4";"Šahy";"93601";;;;;;;"1,01295099258423";;;;;"5,06689453125";
"1272";"Nitriansky";"Levice";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Maïarskı";"Gymnázium";"KSŠ - Gymnázium";"Slov.národ.povstania 4";"Šahy";"93601";"4,67669143676758";"4,02552947998047";;"8,06551818847656";"1,92229232788086";"5,77987594604492";"0,277816820144653";"8,87880554199219";"5,81604042053223";;"6,09641990661621";"4,50903778076172";"0,178136312961578"
"1273";"Nitriansky";"Levice";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"Stredná odborná škola";"Slov.národ.povstania 41";"Šahy";"93601";"5,36970977783203";"4,69899673461914";;"1,75609741210938";"4,57935981750488";"4,89120063781738";"5,96410522460937";"5,78740081787109";;;"2,66527538299561";"3,72555236816406";"4,34885711669922"
"1274";"Nitriansky";"Levice";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Mládenícka 24";"Šahy";"93601";;;;;;;"0";;"5,04243392944336";;;"4,79774284362793";"7,02780838012695"
"1275";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Šalov 58";"Šalov";"93571";;;;;;;"0";;;;;;
"1276";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"Základná škola s MŠ";"Šarovce 426";"Šarovce";"93552";"1,40610818862915";;"1,74897747039795";"1,76536617279053";"1,73258876800537";;"0";;"4,14696807861328";;;"9,29717864990234";"5,19496002197266"
"1278";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Komenského 37";"Tekovské Luany";"93541";"3,84705123901367";;"4,69731140136719";"4,09834976196289";"5,29627304077148";;"0";;"7,90539169311523";;;"5,00721817016602";"6,11005897521973"
"1279";"Nitriansky";"Levice";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Komenského 37";"Tekovské Luany";"93541";;;;;;;"0";;"6,48198089599609";;;"9,2797248840332";"5,58789978027344"
"1280";"Nitriansky";"Levice";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Kozmálovská cesta 9";"Tlmaèe";"93528";"6,53527221679687";"5,65373382568359";;"0";"5,35470085144043";"6,06930198669434";"4,04208831787109";"7,73914031982422";;;"5,9059211730957";"2,52796039581299";"5,20505676269531"
"1281";"Nitriansky";"Levice";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Stará 31";"Tlmaèe";"93521";;;;;;;;;;;;;
"1282";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Školská 9";"Tlmaèe";"93521";"6,61490020751953";;"7,13920440673828";"6,70212554931641";"7,5762825012207";;"2,94354839324951";;"7,12233734130859";;;"4,30235748291016";"6,78713455200195"
"1283";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ve¾ké Kozmálovce 56";"Ve¾ké Kozmálovce";"93521";;;;;;;"0";;;;;"9,2713508605957";
"1284";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"Základná škola s MŠ";"Ve¾ké Ludince 390";"Ve¾ké Ludince";"93565";;;;;;;"0";;"8,06469802856445";;;"9,41655426025391";"4,25862464904785"
"1285";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mochovská 4";"Ve¾kı Ïur";"93534";"5,6600528717041";;"7,35499267578125";"6,7742790222168";"7,93570556640625";;"0";;;;;"5,73090324401855";"4,90608406066895"
"1286";"Nitriansky";"Levice";"Obec";"ZŠ-roè.I. stupeò";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Vyškovce nad Ip¾om 34";"Vyškovce nad Ip¾om";"93577";;;;;;;"0";;"5,04224128723145";;;"9,04461975097656";
"1287";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Zbrojníky 177";"Zbrojníky";"93555";"2,44854621887207";;"2,64037399291992";"1,98451061248779";"3,29623756408691";;"0";;;;;"8,83266296386719";"4,94762496948242"
"1288";"Nitriansky";"Levice";"Obec";"Základná škola";"Maïarskı";"Základná škola";"ZŠ s VJM - Alapiskola";"Komenského 1";"eliezovce";"93701";;;;;;;"0";;;;;"4,35127868652344";"7,10310516357422"
"1289";"Nitriansky";"Levice";"Samosprávny kraj";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium J.A.Kom.s VJM";"Štúrova 16";"eliezovce";"93701";"4,75969886779785";"5,93919677734375";;"5,87855186462402";"4,63324661254883";"7,26105346679688";"1,28791265487671";"4,0119758605957";;;"5,85182685852051";"5,04874610900879";"6,22314147949219"
"1291";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mierová 67";"eliezovce";"93701";"6,34551734924316";;"7,98133697509766";"8,09363098144531";"7,86967697143555";;"0,467886209487915";;"5,1036205291748";;;"3,38477935791016";"7,33170928955078"
"1292";"Nitriansky";"Levice";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Štúrova 15";"eliezovce";"93701";;;;;;;;;;;;;
"1294";"Nitriansky";"Levice";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı - maïarskı ";"Špeciálna základná škola";"ŠZŠ - Spec. Alapiskola";"Úzka 4";"eliezovce";"93701";;;;;;;;;;;;;
"1295";"Nitriansky";"Levice";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Oslobodite¾ov 30";"emberovce";"93502";"6,61138305664062";;"8,33886566162109";"8,96029968261719";"7,76078720092773";;"0";;"5,93924331665039";;;"7,61945266723633";"5,19137535095215"
"1296";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Alekšince 395";"Alekšince";"95122";"5,50336151123047";;"6,69444122314453";"7,10328903198242";"6,28559303283691";;"0";;"7,00450592041016";;;"3,73072204589844";"5,75181732177734"
"1297";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Báb 225";"Báb";"95134";"6,39327239990234";;"8,34852905273437";"8,13293533325195";"8,56412353515625";;"0";;;;;"6,57168273925781";"5,10058555603027"
"1298";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Nitrianska 98";"Branè";"95113";"5,85407371520996";;"7,12294158935547";"7,36699905395508";"6,87888412475586";;"0";;;;;"5,14505310058594";"5,95660781860352"
"1299";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"èas Cabaj 197";"Cabaj - Èápor";"95117";"4,66251373291016";;"5,70877304077148";"5,38685150146484";"6,0306941986084";;"0";;"2,7697380065918";;;"3,48154830932617";"7,43992614746094"
"1300";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"èas Èápor 1085";"Cabaj - Èápor";"95117";"5,84415550231934";;"7,33987884521484";"7,29054718017578";"7,38921051025391";;"0";;"5,46457099914551";;;"6,67407608032227";"5,40785026550293"
"1301";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Nová 201";"Èakajovce";"95143";"5,87074012756348";;"7,29059753417969";"7,29752883911133";"7,28366622924805";;"0";;"5,94446983337402";;;"8,55461654663086";"4,49370231628418"
"1302";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı - maïarskı ";"Základná škola";"ZŠ - Alapiskola";"Nitrianska 1";"Èechynce";"95107";;;;;;;"0";;"7,95910873413086";;;"7,73117828369141";
"1303";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Èe¾adice 87";"Èe¾adice";"95103";"4,14177474975586";;"4,82488708496094";"4,25104293823242";"5,39873161315918";;"0";;"5,98723449707031";;;"5,47336273193359";"5,34424324035645"
"1304";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Èifáre 137";"Èifáre";"95161";;;;;;;"0";;;;;"9,04395446777344";
"1305";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı - maïarskı ";"Základná škola";"ZŠ - Alapiskola";"Dolné Obdokovce 183";"Dolné Obdokovce";"95102";;;;;;;"0";;;;;"8,67583847045898";
"1306";"Nitriansky";"Nitra";"Súkromník";"Stredná odborná škola";"Maïarskı";"Stredná odborná škola";"Súkromná SOŠ s VJM";"Dolné Obdokovce 71";"Dolné Obdokovce";"95102";"7,36749114990234";"5,80732955932617";;"0";"6,18755187988281";"5,39474754333496";"5,45073356628418";"8,99897232055664";;;"9,61265869140625";"7,75907211303711";"4,75856018066406"
"1307";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Golianovo 60";"Golianovo";"95108";"6,4135139465332";;"7,81430969238281";"7,28339157104492";"8,34522857666016";;"0";;"4,39828300476074";;;"4,40132026672363";"5,92567291259766"
"1308";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Farská ulica 20";"Horné Lefantovce";"95145";;;;;;;"0";;;;;;"3,14925327301025"
"1309";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Novozámocká 300";"Ivanka pri Nitre";"95112";"6,18340148925781";;"7,73231201171875";"8,47876281738281";"6,98586120605469";;"0";;"5,59778594970703";;;"3,29728088378906";"5,55935707092285"
"1310";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Školská ulica 16";"Jarok";"95148";"6,60814361572266";;"8,49130554199219";"8,85777969360351";"8,12483139038086";;"0";;"3,90201606750488";;;"5,24367408752441";"5,6456111907959"
"1311";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"ZŠ - Alapiskola";"Školská 330";"Jelenec";"95173";"5,36531257629395";;"6,20597496032715";"7,19377593994141";"5,21817398071289";;"1,42810964584351";;;;;"4,5470703125";"6,49215316772461"
"1312";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Jelšovce 261";"Jelšovce";"95143";;;;;;;"0";;"8,35363464355469";;;;
"1313";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Klasov 20";"Klasov";"95153";"5,47888641357422";;"6,4448860168457";"6,20309677124023";"6,68667526245117";;"0";;"5,32178955078125";;;"5,82604637145996";"5,72544555664062"
"1314";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"Základná škola s MŠ";"Hlavná 198";"Kolíòany";"95178";"5,72303085327148";;"7,26703491210938";"7,3024658203125";"7,23160400390625";;"0";;;;;"8,92051696777344";"4,73514137268066"
"1315";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Lehota 144";"Lehota";"95136";"5,53889694213867";;"6,48561935424805";"6,29522666931152";"6,67601165771484";;"0";;"7,09043960571289";;;"4,75846786499023";"5,66295928955078"
"1316";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Hlavná 414";"Lúènica nad itavou";"95188";;;;;;;;;"9,24196548461914";;;;
"1317";"Nitriansky";"Nitra";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Hlavná 191";"Lukáèovce";"95123";;;;;;;"0";;"9,34887313842773";;;"6,5793571472168";"5,94985313415527"
"1319";"Nitriansky";"Nitra";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Sasinkova 1";"Luianky";"95141";"5,61601257324219";;"7,81465454101563";"7,82001037597656";"7,80929870605469";;"0";;"4,99647674560547";;;"8,25356597900391";"5,03517646789551"
