"ID";"kraj";"okres";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"Mat_SJ";"Mat_M";"Mat_MJ";"Mat_SJaSL";"Mat_AJB1";"Mat_AJB2";"Mat_AJC1";"Mat_NJB1";"Mat_NJB2";"Mat_NJC1";"T9_SJ";"T9_M";"T9_MJ";"T9_SJaSL";"riad_skoly";"podm_VaV";"VV_proces";"insp_9R_SJ";"insp_4R_Pri";"insp_9r_Fyz";"insp_9R_Pri";"ucasti";"Kom_M";"Kom_SJ";"mimo_vysl";"nezam";"nezam_okres";"prijati_VS";"uspesnost_VS";"poc_ucitelov";"IKT";"kval";"rozpocet";"vlastne_zdroje"
"3532";"Košickı";"Košice I";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Spoj.škola - ŠZŠ";"Vojenská 13";"Košice - Staré Mesto";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3533";"Košickı";"Košice I";"Samosprávny kraj";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Obchodná akadémia";"Watsonova 61";"Košice - Sever";"04138";"123";"38";;;"65";"10";"51";;;;;;;;;;;;;;;;;;;;;;;"505";;;;
"3534";"Košickı";"Košice I";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymn. sv. T. Akvinského";"Zbrojnièná 3";"Košice - Staré Mesto";"04001";"90";"29";;;;"87";;;;;;;;;;;;;;;;;;;;;;;;"440";;;;
"3535";"Košickı";"Košice I";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"eliarska 4";"Košice - ahanovce";"04013";;;;;;;;;;;"10";"10";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"180";;;;
"3536";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bernolákova 16";"Košice - Západ";"04011";;;;;;;;;;;"54";"54";;;;;;;;;;;;;;;;;;"593";;;;
"3537";"Košickı";"Košice II";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sv. Cyrila a Metoda";"Bernolákova 18";"Košice - Západ";"04011";;;;;;;;;;;"46";"46";;;;;;;;;;;;;;;;;;"663";;;;
"3538";"Košickı";"Košice II";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Bernolákova 26";"Košice - Západ";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1252";;;;
"3539";"Košickı";"Košice II";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"ZŠ sv. košickıch muèen";"Èordákova 50";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;"24";"24";;;;;;;;;;;;;;;;;;"289";;;;
"3540";"Košickı";"Košice II";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium sv.koš.muèen.";"Èordákova 50";"Košice - Sídlisko KVP";"04023";"17";"5";;;;"16";;;;;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"62";;;;
"3541";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Drábova 3";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;"33";"33";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"333";;;;
"3542";"Košickı";"Košice II";"Krajskı úrad, Okresnı úrad";"Špeciálna základná škola";"Slovenskı";"Špeciálna základná škola";"Špeciálna zákl.škola";"Ininierska 24";"Košice - Západ";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3543";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Janigova 2";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;"33";"33";;;;;;;;;;;;;;;;;;"380";;;;
"3544";"Košickı";"Košice II";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromné gymnázium";"Katkin park 2";"Košice - Západ";"04011";"23";;;;;"3";"23";;;;;;;;;;;;;;;;;;;;;;;"154";;;;
"3545";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kemarská 28";"Košice - Západ";"04011";;;;;;;;;;;"47";"47";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"617";;;;
"3546";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Kemarská 30";"Košice - Západ";"04011";;;;;;;;;;;"47";"47";;;;;;;;;;;;;;;;;;"513";;;;
"3548";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"¼. Podjavorinskej 1";"Košice - Luník IX";"04011";;;;;;;;;;;"25";"25";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"935";;;;
"3550";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mládenícka 3";"Košice - Šaca";"04015";;;;;;;;;;;"33";"33";;;"2014/15";"2014/15";"2014/15";;;;;;;;;;;;;"486";;;;
"3551";"Košickı";"Košice II";"Súkromník";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Súkrom. praktická škola";"Myslavská 401";"Košice - Myslava";"04016";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"13";;;;
"3552";"Košickı";"Košice II";"Súkromník";"ŠZŠ pre iakov s autizmom";"Slovenskı";"Špeciálna základná škola";"Súkr.ZŠ s MŠ- autizmus";"Myslavská 401";"Košice - Myslava";"04016";;;;;;;;;;;"2";"2";;;;;;;;;;;;;;;;;;;;;;
"3553";"Košickı";"Košice II";"Súkromník";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Súkr.str.umel.škola fil";"Petzvalova 2";"Košice - Západ";"04011";"34";;;;"15";"13";;;;;;;;;;;;;;;;;;;;;;;;"177";;;;
"3555";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Povaská 12";"Košice - Západ";"04011";;;;;;;;;;;"48";"48";;;;;;;;;;;;;;;;;;"428";;;;
"3556";"Košickı";"Košice II";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Starozagorská 10";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"422";;;;
"3557";"Košickı";"Košice II";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkr. základná škola";"Starozagorská 8";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;;;;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;;;;;
"3558";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Starozagorská 8";"Košice - Sídlisko KVP";"04023";;;;;;;;;;;"22";"22";;;;;;;;;;;;;;;;;;"241";;;;
"3559";"Košickı";"Košice II";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Tr. SNP 104";"Košice - Západ";"04011";;;;;;;;;;;"14";"14";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"95";;;;
"3560";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Trebišovská 10";"Košice - Západ";"04011";;;;;;;;;;;"34";"34";;;;;;;;;;;;;;;;;;"507";;;;
"3561";"Košickı";"Košice II";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Trebišovská 12";"Košice - Západ";"04011";"94";"40";;;;"65";"56";;;;"28";"28";;;;;;;;;;;;;;;;;;"594";;;;
"3562";"Košickı";"Košice II";"Krajskı úrad, Okresnı úrad";"ZŠ pri zdravotníckom zariadení";"Slovenskı";"Špeciálna základná škola";"ZŠ s MŠ pri zdrav.zar.";"Trieda SNP 1";"Košice - Západ";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3563";"Košickı";"Košice II";"Samosprávny kraj";"Športové gymnázium";"Slovenskı";"Športové gymnázium";"Športové gymnázium";"Trieda SNP 104";"Košice - Západ";"04011";"70";"8";;;;"61";;;"2";;"19";"19";;;;;;;;;;;;;;;;;;"322";;;;
"3564";"Košickı";"Košice II";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Uèòovská 5";"Košice - Šaca";"04015";"85";"5";;;"68";;;"8";;;;;;;;;;;;;;;;;;;;;;"407";;;;
"3565";"Košickı";"Košice II";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ul. Dolina 43";"Košice - Po¾ov";"04015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3566";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ulica Jána Pavla II. 1";"Košice - Sídlisko KVP";"04011";;;;;;;;;;;"43";"43";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"515";;;;
"3568";"Košickı";"Košice II";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Ulica slobody 1";"Košice - Západ";"04011";;;;;;;;;;;"8";"8";;;"2016/17";"2016/17";"2016/17";;;;;;;;;;;;;"111";;;;
"3569";"Košickı";"Košice II";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Ulica slobody 1";"Košice - Západ";"04011";;;;;;;;;;;"19";"19";;;;;;;;;;;;;;;;;;"180";;;;
"3570";"Košickı";"Košice III";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Exnárova 10";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;;;;;
"3571";"Košickı";"Košice III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Exnárova 8";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"676";;;;
"3572";"Košickı";"Košice III";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Konzervatórium";"Exnárova 8";"Košice - Dargovskıch Hrdinov";"04022";"10";;;;"10";;;;;;;;;;;;;;;;;;;;;;;;;"156";;;;
"3573";"Košickı";"Košice III";"Samosprávny kraj";"Stredná umelecká škola";"Slovenskı";"Stredná odborná škola";"Spojená škola - SUŠ";"Exnárova 8";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3574";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Fábryho 44";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"33";"33";;;;;;;;;;;;;;;;;;"371";;;;
"3575";"Košickı";"Košice III";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Slovenskı";"Gymnázium";"Gymn. sv. E. Steinovej";"Charkovská 1";"Košice - Dargovskıch Hrdinov";"04022";"88";"14";;;;;"60";;;;;;;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"477";;;;
"3576";"Košickı";"Košice IV";"Cirkev, cirkevné spoloèenstvo";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Katolícka stredná pedagogická škola sv. Cyrila a Metoda";"Juná trieda 48";"Košice - Juh";"04001";"54";;;;"51";;;;;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;"230";;;;
"3577";"Košickı";"Košice III";"Obèianske zdruenia";"SOŠ sociálnoprávna";"Slovenskı";"Stredná odborná škola";"Súkr.pdg.a soc.akadémia";"Jegorovovo nám. 5";"Košice - Dargovskıch Hrdinov";"04022";"22";;;;"16";;;"4";;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"241";;;;
"3578";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krosnianska 2";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"45";"45";;;;;;;;;;;;;;;;;;"588";;;;
"3580";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Krosnianska 4";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"41";"41";;;;;;;;;;;;;;;;;;"587";;;;
"3581";"Košickı";"Košice III";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr. zákl.umelec.škola";"Krosnianska 6";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"598";;;;
"3582";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Maurerova 21";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"15";"14";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"403";;;;
"3584";"Košickı";"Košice III";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Postupimská 37";"Košice - Dargovskıch Hrdinov";"04022";;;;;;;;;;;"20";"20";;;"2011/12";"2011/12";"2011/12";;;;;;;;;;;;;"275";;;;
"3585";"Košickı";"Košice III";"Súkromník";"Obchodná akadémia";"Slovenskı a Anglickı bil.";"Stredná odborná škola";"Súkr.str.odborná škola";"Postupimská 37";"Košice - Dargovskıch Hrdinov";"04022";"45";;;;"27";"4";"8";;;;;;;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"292";;;;
"3586";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Abovská 36";"Košice - Barca";"04017";;;;;;;;;;;"17";"17";;;;;;;;;;;;;;;;;;"272";;;;
"3587";"Košickı";"Košice IV";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Alejová 1";"Košice - Juh";"04149";"55";"29";;;;"54";;;;;"70";"70";;;;;;;;;;;;;;;;;;"528";;;;
"3588";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná priemyselná škola";"Slovenskı";"Stredná odborná škola";"SPŠ hutnícka";"Alejová 1";"Košice - Juh";"04149";;;;;;;;;;;;;;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;;;;;
"3589";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - PŠ";"Alejová 6";"Košice - Juh";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"6";;;;
"3590";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"Odborné uèilište";"Slovenskı";"Špeciálna stredná škola";"Spojená škola - OU";"Alejová 6";"Košice - Juh";"04011";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3591";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Bukovecká 17";"Košice - Nad jazerom";"04012";;;;;;;;;;;"22";"22";;;;;;;;;;;;;;;;;;"205";;;;
"3592";"Košickı";"Košice IV";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkr.str.odborná škola";"Bukovecká 17";"Košice - Nad jazerom";"04012";"50";;;;"33";"2";;"7";;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;"390";;;;
"3593";"Košickı";"Košice IV";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkromná základná škola";"Dneperská 1";"Košice - Nad jazerom";"04012";;;;;;;;;;;"61";"61";;;"2010/11";"2010/11";"2010/11";;;;;;;;;;;;;"500";;;;
"3594";"Košickı";"Košice IV";"Súkromník";"Gymnázium";"Slovenskı";"Gymnázium";"Súkromné gymnázium";"Dneperská 1";"Košice - Nad jazerom";"04012";"23";"12";;;;"23";;;;;"24";"24";;;;;;;;;;;;;;;;;;"162";;;;
"3595";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Druicová 4";"Košice - Nad jazerom";"04012";;;;;;;;;;;"60";"60";;;;;;;;;;;;;;;;;;"647";;;;
"3597";"Košickı";"Košice IV";"Obèianske zdruenia";"Základná škola";"Slovenskı";"Základná škola";"Súkr.základná škola";"Galaktická 9";"Košice - Nad jazerom";"04012";;;;;;;;;;;"8";"8";;;"2012/13";"2012/13";"2012/13";;;;;;;;;;;;;"161";;;;
"3600";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Gemerská 1";"Košice - Juh";"04011";"43";;;;"29";;;"8";;;;;;;;;;;;;;;;;;;;;;"272";;;;
"3602";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Gemerská 2";"Košice - Juh";"04001";;;;;;;;;;;"35";"35";;;"2015/16";"2015/16";"2015/16";;;;;;;;;;;;;"352";;;;
"3603";"Košickı";"Košice IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Irkutská 1";"Košice - Nad jazerom";"04012";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"479";;;;
"3604";"Košickı";"Košice IV";"Obec";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Základná umelecká škola";"Jantárová 6";"Košice - Juh";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1005";;;;
"3605";"Košickı";"Košice IV";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Jenisejská 22";"Košice - Nad jazerom";"04012";;;;;;;;;;;"56";"56";;;"2013/14";"2013/14";"2013/14";;;;;;;;;;;;;"582";;;;
"3606";"Košickı";"Košice IV";"Samosprávny kraj";"Hotelová akadémia";"Slovenskı";"Stredná odborná škola";"Hotelová akadémia";"Juná trieda 10";"Košice - Juh";"04001";"75";;;;"69";"3";;;;;;;;;;;;;;;;;;;;;;;;"404";;;;
"3607";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Stredná odborná škola";"Juná trieda 48";"Košice - Juh";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3608";"Košickı";"Košice IV";"Súkromník";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Súkromná SOŠ PAMIKO";"Kukuèínova 23";"Košice - Juh";"04001";;;;;;;;;;;;;;;"2011/12";"2011/12";;;;;;;;;;;;;;"116";;;;
"3609";"Košickı";"Košice IV";"Samosprávny kraj";"SOŠ technická";"Slovenskı";"Stredná odborná škola";"SOŠ technická";"Kukuèínova 23";"Košice - Juh";"04001";"107";"7";;;"85";;;"7";;;;;;;;;;;;;;;;;;;;;;"925";;;;
"3610";"Košickı";"Košice IV";"Samosprávny kraj";"SOŠ po¾noh. a slu. na vidieku";"Slovenskı";"Stredná odborná škola";"SOŠ po¾noh. a sluieb";"Kukuèínova 23";"Košice - Juh";"04012";"7";;;;"7";;;;;;;;;;;;;;;;;;;;;;;;;"357";;;;
"3611";"Košickı";"Košice IV";"Samosprávny kraj";"Stredná zdravotnícka škola";"Slovenskı";"Stredná odborná škola";"Stredná zdravot.škola";"Kukuèínova 40";"Košice - Juh";"04137";"50";;;;"42";;;"8";;;;;;;;;;;;;;;;;;;;;;"592";;;;
"3612";"Košickı";"Košice IV";"Súkromník";"Základná umelecká škola";"Nesleduje sa";"Základná umelecká škola";"Súkr.zákl.umelec. škola";"Miškovecká 20";"Košice - Juh";"04001";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"914";;;;
"3613";"Košickı";"Košice IV";"Samosprávny kraj";"SOŠ automobilová";"Slovenskı";"Stredná odborná škola";"SOŠ automobilová";"Moldavská cesta 2";"Košice - Juh";"04199";"96";;;;"75";;;"8";;;;;;;;;;;;;;;;;;;;;;"487";;;;
"3614";"Košickı";"Košice IV";"Samosprávny kraj";"SOŠ po¾noh. a slu. na vidieku";"Slovenskı";"Stredná odborná škola";"SOŠ veterinárna";"Nám.mladıch po¾noho. 2";"Košice - Barca";"04017";"44";;;;"32";"2";;"6";;;;;;;;;;;;;;;;;;;;;;"292";;;;
"3615";"Košickı";"Košice IV";"Samosprávny kraj";"Gymnázium";"Slovenskı";"Gymnázium";"Gymnázium";"Opatovská 7";"Košice - Vyšné Opátske";"04135";"88";"15";;;;"34";"15";;;"11";;;;;;;;;;;;;;;;;;;;"379";;;;
"3616";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"ZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Základná škola pri DC";"Opatovská cesta 101";"Košice - Vyšné Opátske";"04185";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3617";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"ŠZŠ pri špec.vıchovn.zariadení";"Slovenskı";"Špeciálna základná škola";"Špeciálna ZŠ pri DC";"Opatovská cesta 101";"Košice - Vyšné Opátske";"04185";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"3618";"Košickı";"Košice IV";"Krajskı úrad, Okresnı úrad";"ZŠ pre telesne postihnutıch";"Slovenskı";"Špeciálna základná škola";"Spoj.škola - ZŠsMŠpreTP";"Opatovská cesta 97";"Košice - Vyšné Opátske";"04057";;;;;;;;;;;"2";"2";;;;;;;;;;;;;;;;;;;;;;
